Kingdom,Phylum,Class,Order,Family,Tax_label,ABOR.S006,ABOR.S015,ABOR.S017,ABOR.S019,ABOR.S021,ABOR.S023,ABOR.S034,ABOR.S039,ABOR.S041,ABOR.S043,ABOR.S045,ABOR.S047
Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Genus of *Spirochaetaceae*,0,0,0,0,0,0,0,0,0,0,7000,0
Bacteria,Acidobacteriota,Acidobacteriae,Elev-16S-1166,Elev-16S-1166,*Acidobacteriae* (*Elev-16S-1166*),0,0,0,0,0,0,6000,0,0,0,0,0
Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,*Kineococcus*,0,0,0,0,0,0,6000,0,0,0,0,0
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,*Microbacterium*,0,6000,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,*Prolixibacteraceae* (*BSV13*),4000,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Bacteroidota,Kryptonia,Kryptoniales,BSV26,*Kryptoniales* (*BSV26*),4000,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,*Polyangia* (*mle1-27*),4000,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Patescibacteria,ABY1,Candidatus_Kuenenbacteria,Candidatus_Kuenenbacteria,*Candidatus_Kuenenbacteria*,0,0,0,0,0,0,0,0,0,0,0,6000
Bacteria,Planctomycetota,Phycisphaerae,MSBL9,GWC2-45-44,*Phycisphaerae* (*GWC2-45-44*),0,0,0,0,0,0,0,0,0,6000,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinimonadaceae,*Chitinimonas*,2000,0,0,0,0,0,4000,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,*Zoogloea*,0,0,0,0,0,0,0,0,6000,0,0,0
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Genus of *Puniceicoccaceae*,1000,0,0,0,0,0,5000,0,0,0,0,0
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,*Prosthecobacter*,2000,0,0,0,0,0,4000,0,0,0,0,0
Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,*Pyrinomonadaceae* (*RB41*),3000,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Genus of *Microtrichaceae*,0,0,0,0,0,0,1000,0,0,0,0,4000
Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,*hgcI_clade*,4000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,*Vicingus*,3000,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Chloroflexi,Dehalococcoidia,3051bac4-16,3051bac4-16,*Dehalococcoidia* (*3051bac4-16*),4000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Elusimicrobiota,Class of Elusimicrobiota,Order of Elusimicrobiota,Family of Elusimicrobiota,Genus of *Elusimicrobiota*,2000,0,0,0,0,0,0,0,0,3000,0,0
Bacteria,Myxococcota,Polyangia,VHS-B3-70,VHS-B3-70,*Polyangia* (*VHS-B3-70*),4000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,NKB15,NKB15,NKB15,NKB15,*Bacteria* (*NKB15*),1000,0,0,0,0,0,0,0,0,0,0,4000
Bacteria,Nitrospinota,P9X2b3D02,P9X2b3D02,P9X2b3D02,*Nitrospinota* (*P9X2b3D02*),1000,0,0,0,0,0,1000,0,0,0,0,3000
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,*Hirschia*,0,0,0,0,0,0,5000,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionales,Genus of *Ferrovibrionales*,5000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,*Microvirga*,0,0,0,0,0,0,0,0,0,0,0,5000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,*Chthonobacter*,0,0,0,0,0,0,0,5000,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,*Afipia*,0,0,0,0,0,0,0,0,0,0,0,5000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,*Defluviimonas*,0,0,0,0,0,0,5000,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chromobacteriaceae,*Paludibacterium*,5000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,*Lutibacter*,0,0,0,0,0,0,0,0,0,0,0,4000
Bacteria,Bdellovibrionota,Oligoflexia,Silvanigrellales,Silvanigrellaceae,Genus of *Silvanigrellaceae*,4000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,*Ruminiclostridium*,4000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,*Veillonella*,0,0,0,0,0,0,0,0,0,4000,0,0
Bacteria,Firmicutes,Thermoanaerobacteria,Caldicellulosiruptorales,Caldicellulosiraptoraceae,*Caldicellulosiruptor*,0,0,0,0,0,0,0,0,0,0,0,4000
Bacteria,Patescibacteria,Parcubacteria,Candidatus_Giovannonibacteria,Candidatus_Giovannonibacteria,*Candidatus_Giovannonibacteria*,4000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Planctomycetota,Brocadiae,Brocadiales,Brocadiaceae,*Candidatus_Brocadia*,0,0,0,0,0,0,0,0,0,0,0,4000
Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,*Phycisphaeraceae* (*CL500-3*),0,0,0,0,0,0,4000,0,0,0,0,0
Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,*Planctomicrobium*,2000,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,*alphaI_cluster*,0,0,0,0,0,0,4000,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,*Sphingomonadaceae* (*DSSF69*),2000,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Genus of *Acidiferrobacteraceae*,3000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,EV818SWSAP88,EV818SWSAP88,*Gammaproteobacteria* (*EV818SWSAP88*),4000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Family of Xanthomonadales,Genus of *Xanthomonadales*,2000,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,PRD18C08,*Victivallales* (*PRD18C08*),1000,0,0,0,0,0,1000,0,0,0,0,2000
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,*Chthoniobacter*,3000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,*Oikopleura*,2000,0,0,0,0,0,2000,0,0,0,0,0
Archaea,Crenarchaeota,Nitrososphaeria,Group_1.1c,Group_1.1c,*Nitrososphaeria* (*Group_1.1c*),3000,0,0,0,0,0,0,0,0,0,0,0
Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,*Nitrosopumilaceae*,3000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,Aminicenantales,*Aminicenantales*,2000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadaceae,*Armatimonas*,0,0,0,0,0,0,3000,0,0,0,0,0
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Genus of *Roseiflexaceae*,3000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Chloroflexi,Dehalococcoidia,Sh765B-TzT-20,Sh765B-TzT-20,*Dehalococcoidia* (*Sh765B-TzT-20*),2000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,*Babeliaceae*,1000,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Family of Desulfobacterales,Genus of *Desulfobacterales*,2000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,Bradymonadales,*Bradymonadales*,3000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,*Anoxybacillus*,0,0,3000,0,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,*Paenibacillus*,0,0,0,0,0,0,0,0,0,0,0,3000
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcales-Tissierellales,*Ezakiella*,0,0,0,0,0,0,0,0,0,3000,0,0
Bacteria,Latescibacterota,Latescibacteria,Latescibacterales,Latescibacteraceae,*Candidatus_Latescibacter*,3000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Latescibacterota,Latescibacteria,Latescibacterales,Latescibacteraceae,*Latescibacteraceae*,2000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Patescibacteria,Parcubacteria,Candidatus_Colwellbacteria,Candidatus_Colwellbacteria,*Candidatus_Colwellbacteria*,2000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Patescibacteria,Parcubacteria,Candidatus_Liptonbacteria,Candidatus_Liptonbacteria,*Candidatus_Liptonbacteria*,3000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,WWH38,*Saccharimonadales* (*WWH38*),2000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,*Holospora*,0,0,0,0,0,0,0,0,0,3000,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Genus of *Rhizobiaceae*,0,0,0,0,0,0,3000,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,*Fokiniaceae* (*MD3-55*),1000,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,*Rhizorhapis*,3000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,*Idiomarina*,3000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,*Sterolibacterium*,3000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,*Sutterellaceae* (*AAP99*),0,0,0,0,0,0,3000,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,*Porticoccus*,3000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,JTB23,JTB23,*Gammaproteobacteria* (*JTB23*),2000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,*[Agitococcus]_lubricus_group*,3000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Genus of *Steroidobacteraceae*,0,0,0,0,0,0,3000,0,0,0,0,0
Bacteria,TA06,TA06,TA06,TA06,*Bacteria* (*TA06*),1000,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,*Terrimicrobium*,3000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,*Opitutus*,0,0,0,0,0,0,3000,0,0,0,0,0
Archaea,Aenigmarchaeota,Deep_Sea_Euryarchaeotic_Group(DSEG),Deep_Sea_Euryarchaeotic_Group(DSEG),Deep_Sea_Euryarchaeotic_Group(DSEG),*Deep_Sea_Euryarchaeotic_Group(DSEG)*,2000,0,0,0,0,0,0,0,0,0,0,0
Archaea,Crenarchaeota,Nitrososphaeria,Marine_Benthic_Group_A,Marine_Benthic_Group_A,*Marine_Benthic_Group_A*,2000,0,0,0,0,0,0,0,0,0,0,0
Archaea,Halobacterota,ANME-1,ANME-1a,ANME-1a,*Halobacterota* (*ANME-1a*),2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Family of Microtrichales,Genus of *Microtrichales*,2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,*Longivirga*,2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Genus of *Kineosporiaceae*,2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Family of Solirubrobacterales,Genus of *Solirubrobacterales*,1000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Family of Bacteroidales,Genus of *Bacteroidales*,2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,SM1A07,SM1A07,*Bacteroidia* (*SM1A07*),2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,ADurb.Bin408,*Sphingobacteriales* (*ADurb.Bin408*),0,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Bacteroidota,Class of Bacteroidota,Order of Bacteroidota,Family of Bacteroidota,Genus of *Bacteroidota*,2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,*Sulfuricurvum*,2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,*Anaerolineaceae* (*UTCFX1*),0,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Chloroflexi,Dehalococcoidia,GIF9,AB-539-J10,*Dehalococcoidia* (*SCGC-AB-539-J10*),2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Chloroflexi,Dehalococcoidia,MB-C2-126,MB-C2-126,*Dehalococcoidia* (*MB-C2-126*),2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Family of Desulfobulbales,Genus of *Desulfobulbales*,2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Elusimicrobiota,Elusimicrobia,Order of Elusimicrobia,Family of Elusimicrobia,Genus of *Elusimicrobia*,2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Genus of *Fibrobacteraceae*,0,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,*Anaeromyxobacter*,1000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Myxococcota,Polyangia,FFCH16767,FFCH16767,*Polyangia* (*FFCH16767*),2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,*Polyangiales* (*BIrii41*),2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Genus of *Phycisphaeraceae*,0,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,*Isosphaera*,2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,*Tundrisphaera*,2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,*Asticcacaulis*,2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Genus of *Hyphomonadaceae*,0,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,*Hyphomonadaceae* (*UKL13-1*),2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Family of Kiloniellales,Genus of *Kiloniellales*,2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,Family of Puniceispirillales,Genus of *Puniceispirillales*,1000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,C2U,*Rhizobiales* (*C2U*),0,0,0,0,0,0,0,0,0,0,0,2000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,*Xanthobacteraceae*,0,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,*Sphingomonadaceae* (*Plot4-2H12*),0,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,*Pusillimonas*,0,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,*Noviherbaspirillum*,0,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,T34,*Burkholderiales* (*T34*),2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,CCM19a,CCM19a,*Gammaproteobacteria* (*CCM19a*),2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriales,*Cardiobacteriales*,2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Genus of *Unknown_Family*,2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,*Immundisolibacter*,0,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,JG36-GS-52,JG36-GS-52,*Gammaproteobacteria* (*JG36-GS-52*),0,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Genus of *Methylomonadaceae*,2000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,*Pseudoxanthomonas*,0,0,0,0,0,0,2000,0,0,0,0,0
Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,GWF2-44-16,*Victivallales* (*GWF2-44-16*),1000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,*Verrucomicrobiales* (*DEV007*),1000,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,*Roseimicrobium*,0,0,0,0,0,0,2000,0,0,0,0,0
Archaea,Halobacterota,Methanosarcinia,Methanosarciniales,Methanosarcinaceae,*Methanomethylovorans*,1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Family of Acidobacteriales,Genus of *Acidobacteriales*,0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,*Stenotrophobacter*,0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Acidobacteriota,Blastocatellia,DS-100,DS-100,*Blastocatellia* (*DS-100*),1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,*Thermoanaerobaculaceae* (*Subgroup_10*),1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,*Mycobacterium*,1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,*Leifsonia*,1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Aerophobota,Aerophobia,Aerophobales,Aerophobales,*Aerophobales*,0,0,0,0,0,0,0,0,0,1000,0,0
Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Family of Fimbriimonadales,Genus of *Fimbriimonadales*,0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadales,*Fimbriimonadales*,1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,*Bacteroidales* (*Bacteroidetes_BD2-2*),0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,*Flexithrix*,0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,Genus of *Flammeovirgaceae*,1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Genus of *Spirosomaceae*,1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Genus of *Cryomorphaceae*,0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Family of Flavobacteriales,Genus of *Flavobacteriales*,0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Genus of *Flavobacteriaceae*,0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,*Spongiimonas*,0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,*Chryseobacterium*,1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,*Lentimicrobiaceae*,1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,S15A-MN91,*Sphingobacteriales* (*S15A-MN91*),0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexales,*Oligoflexus*,0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Family of Ardenticatenales,Genus of *Ardenticatenales*,1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Desulfobacterota,Syntrophorhabdia,Syntrophorhabdales,Syntrophorhabdaceae,*Syntrophorhabdus*,0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Elusimicrobiota,Elusimicrobia,MD2894-B20,MD2894-B20,*Elusimicrobia* (*MD2894-B20*),0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Candidatus_Raymondbacteria,*Candidatus_Raymondbacteria*,0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Genus of *Lachnospiraceae*,1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Thermacetogenia,Thermacetogeniales,Thermacetogeniaceae,*Syntrophaceticus*,1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Myxococcota,Polyangia,MSB-4B10,MSB-4B10,*Polyangia* (*MSB-4B10*),1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Patescibacteria,Gracilibacteria,Order of Gracilibacteria,Family of Gracilibacteria,Genus of *Gracilibacteria*,1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Patescibacteria,Microgenomatia,Candidatus_Chisholmbacteria,Candidatus_Chisholmbacteria,*Candidatus_Chisholmbacteria*,0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Patescibacteria,Parcubacteria,GWA2-38-13b,GWA2-38-13b,*Parcubacteria* (*GWA2-38-13b*),0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,*Saccharimonadaceae* (*TM7a*),0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Patescibacteria,WWE3,WWE3,WWE3,*Patescibacteria* (*WWE3*),0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Planctomycetota,Phycisphaerae,C86,C86,*Phycisphaerae* (*C86*),1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,*Phycisphaera*,1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,*Phycisphaeraceae* (*Urania-1B-19_marine_sediment_group*),1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillales_Incertae_Sedis,*Stella*,1000,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,*Nordella*,0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,*Rhodospirillales* (*AEGEAN-169_marine_group*),0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,*Thiobacillus*,0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,*Nitrosomonadaceae* (*GOUTA6*),0,0,0,0,0,0,0,0,0,1000,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,*Duganella*,0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,*Cellvibrio*,0,0,0,0,0,0,1000,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Genus of *Legionellaceae*,0,0,0,0,0,0,1000,0,0,0,0,0
